timer,fight_result,has_round_started,is_round_over,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p1_btn_up,p1_btn_down,p1_btn_right,p1_btn_left,p1_btn_Y,p1_btn_B,p1_btn_X,p1_btn_A,p1_btn_L,p1_btn_R,p2_btn_up,p2_btn_down,p2_btn_right,p2_btn_left,p2_btn_Y,p2_btn_B,p2_btn_X,p2_btn_A,p2_btn_L,p2_btn_R
2,P1_WIN,True,False,4,9,211,111,False,False,True,9,11,13,239,181,False,True,False,11,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
59,P1_WIN,False,False,8,95,303,41,True,False,False,19,9,31,233,25,True,True,True,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
90,NOT_OVER,True,True,7,88,323,41,True,False,True,18,9,22,250,53,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,P1_WIN,False,True,4,140,4,202,False,False,True,8,4,109,177,142,False,False,True,6,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
25,P1_WIN,True,False,0,8,11,68,False,False,False,2,4,109,225,76,True,False,True,15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
67,NOT_OVER,True,True,1,170,418,62,True,True,False,8,3,92,424,172,False,True,False,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31,P2_WIN,False,False,2,42,97,182,False,True,False,15,8,110,398,26,False,False,False,11,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
78,P1_WIN,False,False,3,51,18,108,False,True,True,11,4,67,33,193,True,True,False,9,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
13,P1_WIN,False,True,10,35,377,107,False,True,False,0,6,20,91,126,False,False,False,19,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
87,P1_WIN,True,True,0,86,200,80,True,False,True,18,7,134,117,190,False,False,True,19,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
83,P1_WIN,True,False,7,98,278,208,True,True,False,8,11,151,187,162,False,True,True,12,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
9,P2_WIN,True,False,7,34,81,132,False,False,False,3,6,152,411,203,False,True,False,15,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,P1_WIN,False,False,9,125,417,43,True,False,False,17,4,159,2,213,False,False,True,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,NOT_OVER,False,True,3,45,333,140,True,False,True,3,7,98,336,232,False,True,True,19,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
90,P2_WIN,False,True,4,137,361,115,False,True,False,10,6,65,69,40,True,False,False,1,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
94,P2_WIN,True,False,9,78,169,122,False,False,False,0,5,101,162,97,False,False,False,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51,P2_WIN,False,False,2,63,28,115,True,True,False,10,10,20,38,222,False,False,False,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,P2_WIN,False,False,0,130,388,237,False,True,True,12,9,25,71,4,False,True,True,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,P1_WIN,False,True,1,92,264,14,False,False,False,15,3,83,364,117,True,False,True,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,NOT_OVER,True,False,9,152,181,124,True,False,True,5,4,65,313,249,False,True,False,11,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,NOT_OVER,True,False,8,10,192,78,False,True,False,10,4,140,393,74,False,False,True,8,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
58,P2_WIN,True,True,2,21,215,106,True,False,True,3,3,67,291,179,True,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,P2_WIN,True,True,1,143,387,139,True,True,False,11,2,132,336,249,False,False,False,10,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
64,P1_WIN,True,False,1,19,57,111,True,True,False,12,3,118,352,91,False,True,False,11,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
41,P2_WIN,False,True,1,95,332,109,True,False,False,11,9,55,170,126,True,False,True,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,P1_WIN,True,True,8,114,275,231,True,True,True,10,7,154,39,223,False,True,False,18,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
30,P1_WIN,False,True,6,160,153,175,True,True,False,1,0,133,45,49,False,False,False,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,P1_WIN,True,False,1,34,229,130,True,False,False,5,6,175,191,240,True,True,False,6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
43,P1_WIN,True,False,2,1,151,214,False,False,True,18,7,25,28,194,False,False,False,15,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
9,NOT_OVER,True,True,2,90,449,215,True,True,True,13,4,114,219,187,True,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,P1_WIN,True,False,5,102,204,184,True,False,True,19,4,103,245,160,False,False,False,19,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,P1_WIN,True,False,9,59,310,15,True,False,False,17,6,13,78,176,True,True,True,16,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
88,NOT_OVER,True,True,9,126,368,79,True,False,True,15,7,11,290,240,True,False,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,P2_WIN,True,False,0,141,231,163,False,False,False,12,5,90,24,186,False,False,False,13,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,P2_WIN,False,False,5,49,165,22,True,False,True,10,11,122,135,156,True,True,False,17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,NOT_OVER,True,False,1,96,242,240,False,True,True,1,5,66,395,99,False,True,False,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
71,P2_WIN,True,False,10,162,115,92,False,False,True,17,1,23,135,105,False,True,True,7,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False
95,P2_WIN,False,False,3,82,239,123,True,False,True,6,6,109,289,105,True,False,True,15,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
48,P1_WIN,False,False,5,106,250,167,False,True,True,1,8,110,257,92,True,False,False,11,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25,P2_WIN,False,False,6,173,151,225,False,False,True,15,7,38,234,162,True,False,False,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,NOT_OVER,True,True,2,138,11,137,True,True,True,10,5,163,38,52,False,False,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
73,NOT_OVER,False,True,6,118,291,88,False,False,True,1,1,27,443,154,True,True,False,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
86,P1_WIN,False,True,3,90,288,237,True,False,False,15,10,135,406,105,True,True,False,17,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
54,NOT_OVER,False,True,1,143,391,88,False,False,False,19,5,158,393,183,True,False,True,5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7,P1_WIN,True,True,2,165,211,161,True,False,False,11,0,58,393,98,False,False,False,12,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
18,P2_WIN,True,False,0,112,395,236,False,True,False,0,0,163,276,36,False,False,True,6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
15,NOT_OVER,True,False,6,74,28,193,True,False,True,12,4,80,404,171,False,True,True,5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10,P2_WIN,True,True,4,83,448,51,True,False,True,13,10,144,438,109,True,False,True,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,P1_WIN,True,False,11,149,45,112,True,True,True,4,9,76,410,120,False,False,False,2,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
37,P1_WIN,True,False,1,21,360,87,True,True,True,7,2,175,357,197,False,True,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
63,P2_WIN,True,True,3,91,137,165,True,True,False,17,6,142,401,81,False,True,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
95,P2_WIN,True,False,7,151,437,25,False,False,False,13,0,74,434,162,True,True,True,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,NOT_OVER,True,False,4,99,379,167,True,False,True,8,5,145,203,105,True,True,True,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,NOT_OVER,False,True,10,87,193,175,True,False,True,8,11,34,124,137,True,False,True,8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36,NOT_OVER,True,False,9,35,47,84,False,False,False,15,5,50,103,229,False,True,True,17,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17,NOT_OVER,False,True,10,27,297,223,True,True,True,16,8,9,7,148,True,True,False,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
50,NOT_OVER,True,True,11,7,329,45,True,False,True,14,5,122,138,116,True,False,False,17,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22,NOT_OVER,True,True,9,169,168,227,True,True,True,1,1,143,72,155,True,True,True,12,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,P1_WIN,False,True,1,53,30,57,False,False,False,17,8,18,199,219,False,True,True,2,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
11,NOT_OVER,True,True,3,75,328,76,False,False,False,5,9,76,38,219,False,True,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
84,P1_WIN,False,True,4,62,445,234,True,True,False,0,10,75,14,81,True,False,False,13,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
61,NOT_OVER,False,False,5,175,115,60,True,True,False,2,5,53,269,35,False,True,True,17,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,P2_WIN,True,False,3,37,99,192,False,True,True,8,7,54,108,206,True,False,False,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
